epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1226.2,0.5921,0.36661,0.84662,0.82324,0.91462,0.87346,0.72353,0.73409,0.52128,0.88363,0.0003862,0.0003862,0.0003862
188,1232.68,0.5686,0.3827,0.83702,0.82077,0.91473,0.87603,0.73306,0.72572,0.52063,0.8832,0.0003829,0.0003829,0.0003829
189,1239.1,0.58499,0.39306,0.84947,0.82077,0.91473,0.87603,0.73306,0.72572,0.52063,0.8832,0.0003796,0.0003796,0.0003796
190,1245.55,0.58129,0.37768,0.85709,0.82039,0.87367,0.90789,0.77098,0.7382,0.54162,0.88775,0.0003763,0.0003763,0.0003763
191,1251.99,0.61652,0.38958,0.88495,0.83489,0.86631,0.90326,0.76956,0.73643,0.55245,0.88791,0.000373,0.000373,0.000373
192,1258.47,0.61682,0.41486,0.85388,0.84301,0.86148,0.90297,0.7653,0.74095,0.56353,0.88712,0.0003697,0.0003697,0.0003697
193,1264.97,0.57103,0.38286,0.8329,0.84648,0.86177,0.91466,0.76933,0.74895,0.55318,0.88406,0.0003664,0.0003664,0.0003664
194,1271.37,0.58584,0.35961,0.87472,0.84648,0.86177,0.91466,0.76933,0.74895,0.55318,0.88406,0.0003631,0.0003631,0.0003631
195,1277.82,0.52581,0.3681,0.83175,0.84334,0.86737,0.91441,0.7549,0.75449,0.54246,0.88061,0.0003598,0.0003598,0.0003598
196,1284.26,0.58523,0.35893,0.86534,0.83916,0.86736,0.914,0.76402,0.75691,0.54513,0.87681,0.0003565,0.0003565,0.0003565
197,1290.75,0.59281,0.36973,0.83501,0.83576,0.88015,0.92839,0.77336,0.76621,0.56142,0.87794,0.0003532,0.0003532,0.0003532
198,1297.21,0.59383,0.38509,0.85547,0.82113,0.88524,0.91414,0.76277,0.76617,0.56867,0.878,0.0003499,0.0003499,0.0003499
199,1303.64,0.57105,0.35313,0.84158,0.82113,0.88524,0.91414,0.76277,0.76617,0.56867,0.878,0.0003466,0.0003466,0.0003466
200,1310.14,0.60246,0.37422,0.83913,0.79082,0.91021,0.91267,0.76709,0.74122,0.57127,0.87346,0.0003433,0.0003433,0.0003433
201,1316.65,0.58925,0.39361,0.85984,0.82399,0.88119,0.91307,0.78068,0.7271,0.57357,0.869,0.00034,0.00034,0.00034
202,1323.08,0.60418,0.38663,0.86482,0.8131,0.89556,0.91327,0.77006,0.72435,0.58307,0.87088,0.0003367,0.0003367,0.0003367
203,1329.54,0.61971,0.38546,0.85116,0.80905,0.89716,0.91504,0.76831,0.73769,0.57858,0.87434,0.0003334,0.0003334,0.0003334
204,1335.95,0.61341,0.37904,0.85335,0.80905,0.89716,0.91504,0.76831,0.73769,0.57858,0.87434,0.0003301,0.0003301,0.0003301
205,1342.4,0.56707,0.37308,0.85997,0.82074,0.89024,0.9092,0.76156,0.74892,0.57472,0.87378,0.0003268,0.0003268,0.0003268
206,1348.84,0.57444,0.37078,0.84911,0.83749,0.88973,0.91677,0.76238,0.76399,0.56777,0.87673,0.0003235,0.0003235,0.0003235
207,1355.28,0.57773,0.38257,0.85034,0.82974,0.90892,0.93911,0.78443,0.76878,0.55551,0.87873,0.0003202,0.0003202,0.0003202
208,1361.74,0.56368,0.37969,0.84664,0.83411,0.91182,0.93815,0.7829,0.74605,0.54292,0.87527,0.0003169,0.0003169,0.0003169
209,1368.13,0.54595,0.34074,0.82922,0.83411,0.91182,0.93815,0.7829,0.74605,0.54292,0.87527,0.0003136,0.0003136,0.0003136
210,1374.57,0.5251,0.34349,0.82986,0.83185,0.92086,0.94124,0.79659,0.73028,0.54276,0.87383,0.0003103,0.0003103,0.0003103
211,1381.04,0.50593,0.33198,0.82993,0.8301,0.91935,0.92941,0.78294,0.73058,0.55352,0.87691,0.000307,0.000307,0.000307
212,1387.51,0.60818,0.379,0.85591,0.82133,0.91942,0.86986,0.72881,0.73149,0.57121,0.88184,0.0003037,0.0003037,0.0003037
213,1394.01,0.54256,0.35144,0.8448,0.80187,0.92507,0.86558,0.72751,0.73621,0.59271,0.88623,0.0003004,0.0003004,0.0003004
214,1400.41,0.54804,0.35615,0.85017,0.80187,0.92507,0.86558,0.72751,0.73621,0.59271,0.88623,0.0002971,0.0002971,0.0002971
215,1406.86,0.54959,0.37479,0.84372,0.79677,0.93462,0.86553,0.7246,0.74645,0.59834,0.88846,0.0002938,0.0002938,0.0002938
216,1413.36,0.56314,0.37725,0.84788,0.79773,0.92054,0.86345,0.72087,0.7529,0.59728,0.88923,0.0002905,0.0002905,0.0002905
217,1419.87,0.50897,0.31466,0.82816,0.80534,0.89928,0.85571,0.71681,0.75702,0.59693,0.88873,0.0002872,0.0002872,0.0002872
218,1426.37,0.56483,0.36355,0.83225,0.80067,0.86135,0.83628,0.69339,0.76091,0.61043,0.89162,0.0002839,0.0002839,0.0002839
219,1432.86,0.53616,0.34842,0.82803,0.80067,0.86135,0.83628,0.69339,0.76091,0.61043,0.89162,0.0002806,0.0002806,0.0002806
220,1439.35,0.55502,0.35646,0.84624,0.80384,0.85723,0.88145,0.73373,0.7598,0.60436,0.89076,0.0002773,0.0002773,0.0002773
221,1445.85,0.54624,0.35451,0.83971,0.75142,0.89202,0.8828,0.73856,0.75394,0.60549,0.88943,0.000274,0.000274,0.000274
222,1452.34,0.55596,0.35974,0.84939,0.66919,0.90125,0.87449,0.73293,0.74732,0.60193,0.89132,0.0002707,0.0002707,0.0002707
223,1458.89,0.55558,0.347,0.84997,0.84612,0.79785,0.87454,0.74073,0.74338,0.59438,0.89026,0.0002674,0.0002674,0.0002674
224,1465.43,0.51144,0.34798,0.83348,0.84612,0.79785,0.87454,0.74073,0.74338,0.59438,0.89026,0.0002641,0.0002641,0.0002641
225,1471.92,0.54292,0.35749,0.85967,0.84532,0.80391,0.88295,0.74337,0.73636,0.57544,0.8899,0.0002608,0.0002608,0.0002608
226,1478.42,0.54777,0.34609,0.8355,0.71655,0.89802,0.88627,0.741,0.73697,0.55782,0.88886,0.0002575,0.0002575,0.0002575
227,1484.91,0.50975,0.33572,0.82654,0.78216,0.88071,0.88726,0.74126,0.73844,0.53815,0.88702,0.0002542,0.0002542,0.0002542
228,1491.45,0.53459,0.34131,0.8284,0.78411,0.9137,0.91589,0.7776,0.73485,0.51851,0.88297,0.0002509,0.0002509,0.0002509
229,1497.91,0.52785,0.35463,0.8357,0.78411,0.9137,0.91589,0.7776,0.73485,0.51851,0.88297,0.0002476,0.0002476,0.0002476
230,1504.41,0.50188,0.3283,0.82326,0.81391,0.90667,0.92168,0.78094,0.73765,0.51113,0.88268,0.0002443,0.0002443,0.0002443
231,1510.91,0.52523,0.3551,0.84968,0.80484,0.91158,0.92261,0.79271,0.7318,0.51575,0.88154,0.000241,0.000241,0.000241
232,1517.41,0.5586,0.37184,0.8421,0.81006,0.9123,0.9221,0.79335,0.74117,0.51255,0.88269,0.0002377,0.0002377,0.0002377
233,1523.93,0.52661,0.33817,0.83825,0.81308,0.90032,0.92667,0.79321,0.74844,0.51629,0.88345,0.0002344,0.0002344,0.0002344
234,1530.4,0.52436,0.33543,0.83992,0.81308,0.90032,0.92667,0.79321,0.74844,0.51629,0.88345,0.0002311,0.0002311,0.0002311
235,1536.91,0.53371,0.35171,0.85906,0.79465,0.91589,0.94381,0.80844,0.74117,0.5316,0.88509,0.0002278,0.0002278,0.0002278
236,1543.38,0.54107,0.33517,0.83908,0.79009,0.91346,0.94187,0.80512,0.73335,0.54361,0.88639,0.0002245,0.0002245,0.0002245
237,1549.9,0.56489,0.36737,0.84202,0.78753,0.90855,0.93504,0.8003,0.73234,0.55394,0.88701,0.0002212,0.0002212,0.0002212
238,1556.4,0.50609,0.32334,0.85053,0.7744,0.91353,0.93011,0.7942,0.7423,0.53783,0.88698,0.0002179,0.0002179,0.0002179
239,1562.84,0.51579,0.3248,0.81983,0.7744,0.91353,0.93011,0.7942,0.7423,0.53783,0.88698,0.0002146,0.0002146,0.0002146
240,1569.35,0.54615,0.35548,0.84066,0.74756,0.91606,0.92514,0.78735,0.7492,0.5556,0.88981,0.0002113,0.0002113,0.0002113
241,1575.86,0.52067,0.33245,0.81664,0.71301,0.92559,0.91751,0.7767,0.75087,0.56113,0.89047,0.000208,0.000208,0.000208
242,1582.35,0.52241,0.33812,0.83725,0.86935,0.80149,0.90512,0.76506,0.74345,0.56347,0.89047,0.0002047,0.0002047,0.0002047
243,1588.87,0.54578,0.33986,0.83158,0.86175,0.80319,0.89453,0.76161,0.73818,0.56972,0.89108,0.0002014,0.0002014,0.0002014
244,1595.3,0.49041,0.327,0.82315,0.86175,0.80319,0.89453,0.76161,0.73818,0.56972,0.89108,0.0001981,0.0001981,0.0001981
245,1601.8,0.48608,0.32605,0.82387,0.73229,0.92071,0.89637,0.74789,0.73885,0.56125,0.88989,0.0001948,0.0001948,0.0001948
246,1608.31,0.50426,0.32728,0.8333,0.77266,0.91199,0.90283,0.76158,0.73465,0.54719,0.88908,0.0001915,0.0001915,0.0001915
247,1614.8,0.54242,0.34274,0.82983,0.81446,0.90187,0.91044,0.75293,0.74276,0.53425,0.89006,0.0001882,0.0001882,0.0001882
248,1621.31,0.48658,0.33901,0.83018,0.81095,0.91333,0.91054,0.76248,0.73436,0.52867,0.88722,0.0001849,0.0001849,0.0001849
249,1627.79,0.5869,0.44947,0.87632,0.81095,0.91333,0.91054,0.76248,0.73436,0.52867,0.88722,0.0001816,0.0001816,0.0001816
250,1634.27,0.51546,0.33773,0.82838,0.8288,0.90612,0.93068,0.78528,0.73937,0.51359,0.88601,0.0001783,0.0001783,0.0001783
251,1640.77,0.49079,0.3219,0.81703,0.82884,0.92374,0.92992,0.79258,0.73201,0.49697,0.88518,0.000175,0.000175,0.000175
252,1647.23,0.4908,0.32798,0.83088,0.82727,0.93403,0.9296,0.78041,0.73321,0.49271,0.88678,0.0001717,0.0001717,0.0001717
