epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,2441.57,0.62155,0.49567,1.25506,0.67375,0.76389,0.75442,0.60702,0.78582,0.89826,1.57303,0.0003796,0.0003796,0.0003796
190,2454.41,0.61655,0.45692,1.21473,0.71025,0.72228,0.78108,0.59994,0.82772,0.89988,1.63055,0.0003763,0.0003763,0.0003763
191,2467.25,0.5836,0.44751,1.19804,0.73314,0.72429,0.78468,0.59006,0.88733,1.02828,1.6816,0.000373,0.000373,0.000373
192,2480.09,0.587,0.41738,1.16432,0.60123,0.887,0.7523,0.56645,0.86115,1.18308,1.57647,0.0003697,0.0003697,0.0003697
193,2492.93,0.58908,0.43748,1.19873,0.6207,0.83333,0.72817,0.58006,0.84428,1.43712,1.51157,0.0003664,0.0003664,0.0003664
194,2505.7,0.63684,0.45904,1.21421,0.66848,0.83333,0.72699,0.56347,0.84605,1.44462,1.52001,0.0003631,0.0003631,0.0003631
195,2518.55,0.60047,0.44045,1.19334,0.7193,0.83333,0.75378,0.59489,0.84804,1.35801,1.57052,0.0003598,0.0003598,0.0003598
196,2531.38,0.6314,0.47014,1.23989,0.80146,0.83333,0.77205,0.59707,0.8567,1.40359,1.60304,0.0003565,0.0003565,0.0003565
197,2544.22,0.60095,0.42477,1.17261,0.76595,0.79999,0.76437,0.58642,0.80043,1.4385,1.51468,0.0003532,0.0003532,0.0003532
198,2557.05,0.588,0.44324,1.1953,0.74495,0.83333,0.73471,0.53628,0.90313,1.57538,1.56172,0.0003499,0.0003499,0.0003499
199,2569.84,0.6078,0.45359,1.19492,0.73364,0.83333,0.73369,0.51593,0.9714,1.48618,1.62083,0.0003466,0.0003466,0.0003466
200,2582.67,0.60827,0.45361,1.1994,0.74727,0.8209,0.79154,0.57097,1.01371,1.32993,1.72974,0.0003433,0.0003433,0.0003433
201,2595.5,0.60688,0.44221,1.18105,0.79474,0.66214,0.76537,0.55717,1.02235,1.31514,1.7745,0.00034,0.00034,0.00034
202,2608.37,0.60588,0.45746,1.22264,0.69213,0.83333,0.71623,0.52731,0.92624,1.37007,1.57546,0.0003367,0.0003367,0.0003367
203,2621.2,0.59785,0.41188,1.18431,0.67534,0.83333,0.70476,0.50397,0.99704,1.52878,1.66821,0.0003334,0.0003334,0.0003334
204,2633.99,0.58285,0.41102,1.20805,0.70955,0.70833,0.73948,0.50959,1.03208,1.61557,1.75295,0.0003301,0.0003301,0.0003301
205,2646.83,0.64523,0.48883,1.26433,0.79905,0.83333,0.78435,0.58374,0.98825,1.57076,1.76697,0.0003268,0.0003268,0.0003268
206,2659.67,0.6004,0.41121,1.18409,0.69013,0.83333,0.68856,0.49453,0.95516,1.71483,1.67979,0.0003235,0.0003235,0.0003235
207,2672.51,0.58393,0.41378,1.21113,0.70798,0.84651,0.69406,0.49454,0.87994,1.68252,1.65049,0.0003202,0.0003202,0.0003202
208,2685.35,0.65495,0.48375,1.24248,0.71007,0.88462,0.69994,0.51391,0.88498,1.51637,1.61958,0.0003169,0.0003169,0.0003169
209,2698.13,0.55304,0.44231,1.17663,0.74839,0.86967,0.75122,0.58674,0.85638,1.42847,1.59237,0.0003136,0.0003136,0.0003136
210,2711,0.58451,0.45799,1.18178,0.76705,0.88889,0.76832,0.58217,0.84146,1.31387,1.53608,0.0003103,0.0003103,0.0003103
211,2723.82,0.61629,0.41839,1.19944,0.78172,0.88889,0.73511,0.52787,0.93355,1.22705,1.68737,0.000307,0.000307,0.000307
212,2736.66,0.62382,0.50302,1.20672,0.654,0.80034,0.75904,0.51565,1.13503,1.34889,1.88087,0.0003037,0.0003037,0.0003037
213,2749.52,0.58394,0.45434,1.20192,0.57812,0.83333,0.66967,0.46444,1.04565,1.36743,1.75378,0.0003004,0.0003004,0.0003004
214,2762.3,0.58542,0.45041,1.21279,0.609,0.83333,0.69471,0.45065,1.10828,1.45446,1.85253,0.0002971,0.0002971,0.0002971
215,2775.19,0.59705,0.43476,1.20867,0.7035,0.88889,0.73481,0.4934,1.0268,1.33492,1.71236,0.0002938,0.0002938,0.0002938
216,2788.02,0.57978,0.41728,1.1691,0.77347,0.86505,0.7415,0.48934,0.95191,1.25261,1.6767,0.0002905,0.0002905,0.0002905
217,2800.87,0.57442,0.43009,1.16488,0.80463,0.88889,0.74557,0.52232,0.98171,1.21048,1.68166,0.0002872,0.0002872,0.0002872
218,2813.69,0.5596,0.41979,1.18831,0.78729,0.88889,0.73909,0.54051,0.94582,1.24798,1.62663,0.0002839,0.0002839,0.0002839
219,2826.49,0.58124,0.4277,1.19518,0.76999,0.88889,0.7413,0.5614,0.89771,1.29045,1.52126,0.0002806,0.0002806,0.0002806
220,2839.4,0.54892,0.40857,1.17362,0.76713,0.88889,0.75903,0.56616,0.9286,1.36272,1.46476,0.0002773,0.0002773,0.0002773
221,2852.26,0.60644,0.50118,1.20693,0.71278,0.88889,0.75693,0.58081,0.91099,1.2349,1.52741,0.000274,0.000274,0.000274
222,2865.12,0.5557,0.42127,1.15561,0.69797,0.88889,0.75747,0.57434,0.90182,1.17121,1.56675,0.0002707,0.0002707,0.0002707
223,2877.97,0.60803,0.44072,1.17245,0.7549,0.88889,0.75441,0.57237,0.89875,1.13329,1.60291,0.0002674,0.0002674,0.0002674
224,2890.76,0.51085,0.39949,1.14223,0.74003,0.88889,0.75351,0.57015,0.9087,1.12673,1.60847,0.0002641,0.0002641,0.0002641
225,2903.59,0.58448,0.41248,1.20314,0.7347,0.88889,0.758,0.56408,0.9159,1.09607,1.64696,0.0002608,0.0002608,0.0002608
226,2916.42,0.57853,0.39797,1.19864,0.7185,0.88889,0.758,0.55657,1.00365,1.1285,1.78307,0.0002575,0.0002575,0.0002575
227,2929.27,0.58484,0.38209,1.18401,0.73245,0.88889,0.7584,0.55265,1.01514,1.13552,1.80632,0.0002542,0.0002542,0.0002542
228,2942.1,0.58855,0.42402,1.16277,0.72816,0.88889,0.73435,0.55914,0.96994,1.16598,1.75889,0.0002509,0.0002509,0.0002509
229,2954.9,0.59223,0.439,1.19647,0.74504,0.88889,0.73385,0.55839,0.96355,1.16838,1.73044,0.0002476,0.0002476,0.0002476
230,2967.75,0.60019,0.42507,1.23645,0.71876,0.86842,0.73224,0.55852,0.90754,1.25005,1.66663,0.0002443,0.0002443,0.0002443
231,2980.58,0.58444,0.41973,1.14917,0.68896,0.88889,0.73569,0.55929,0.89521,1.2145,1.61466,0.000241,0.000241,0.000241
232,2993.4,0.53281,0.40632,1.143,0.69911,0.88889,0.72951,0.57304,0.89684,1.18088,1.54795,0.0002377,0.0002377,0.0002377
233,3006.23,0.53872,0.39603,1.14672,0.70453,0.88889,0.72635,0.56113,0.83978,1.23202,1.4752,0.0002344,0.0002344,0.0002344
234,3019.03,0.57171,0.38928,1.14451,0.7065,0.88889,0.72837,0.5691,0.81964,1.21933,1.45145,0.0002311,0.0002311,0.0002311
235,3031.85,0.52409,0.37938,1.123,0.70414,0.88889,0.71123,0.57721,0.75894,1.10724,1.38743,0.0002278,0.0002278,0.0002278
236,3044.7,0.58875,0.42392,1.22594,0.71328,0.88889,0.71328,0.57118,0.81861,1.08334,1.45661,0.0002245,0.0002245,0.0002245
237,3057.54,0.56597,0.41756,1.17125,0.70848,0.88889,0.71472,0.53251,0.90959,1.13385,1.60099,0.0002212,0.0002212,0.0002212
238,3070.35,0.5727,0.44493,1.21236,0.70679,0.88889,0.7099,0.53242,0.86936,1.11935,1.52003,0.0002179,0.0002179,0.0002179
239,3083.12,0.57479,0.41349,1.16382,0.72863,0.88889,0.70692,0.55614,0.81978,1.1017,1.44807,0.0002146,0.0002146,0.0002146
240,3095.97,0.53923,0.42704,1.17548,0.70966,0.88889,0.73601,0.58028,0.77464,1.16117,1.38468,0.0002113,0.0002113,0.0002113
241,3108.81,0.54197,0.42188,1.12449,0.75383,0.88278,0.73741,0.5981,0.78325,1.24588,1.37861,0.000208,0.000208,0.000208
242,3121.65,0.52399,0.40229,1.11537,0.76115,0.8839,0.76651,0.59604,0.79163,1.33986,1.4084,0.0002047,0.0002047,0.0002047
243,3134.5,0.55276,0.41323,1.18185,0.76197,0.88889,0.76846,0.58918,0.83642,1.36334,1.48739,0.0002014,0.0002014,0.0002014
244,3147.31,0.54578,0.39891,1.16662,0.76002,0.88889,0.76856,0.58379,0.86684,1.36172,1.54364,0.0001981,0.0001981,0.0001981
245,3160.18,0.57564,0.41238,1.19758,0.7527,0.88889,0.76906,0.59004,0.88412,1.37488,1.60326,0.0001948,0.0001948,0.0001948
246,3173.02,0.51339,0.38104,1.10458,0.73839,0.88889,0.77221,0.59294,0.8801,1.29309,1.61167,0.0001915,0.0001915,0.0001915
247,3185.86,0.53069,0.40277,1.13269,0.75742,0.88889,0.74859,0.56493,0.8773,1.16811,1.56538,0.0001882,0.0001882,0.0001882
248,3198.74,0.50609,0.39346,1.11984,0.71312,0.88889,0.75024,0.57506,0.8549,1.17902,1.51993,0.0001849,0.0001849,0.0001849
249,3211.53,0.48786,0.39212,1.12374,0.68685,0.88889,0.7518,0.57372,0.84782,1.16204,1.5158,0.0001816,0.0001816,0.0001816
250,3224.36,0.4919,0.36797,1.12264,0.6904,0.88889,0.75081,0.57126,0.86456,1.1826,1.5196,0.0001783,0.0001783,0.0001783
251,3237.2,0.50339,0.37941,1.12195,0.68939,0.88889,0.75002,0.56681,0.89763,1.18949,1.54349,0.000175,0.000175,0.000175
252,3250.05,0.45872,0.35269,1.06083,0.71663,0.88889,0.73649,0.56395,0.86884,1.15243,1.50756,0.0001717,0.0001717,0.0001717
253,3262.88,0.47625,0.39491,1.08377,0.7485,0.88889,0.73511,0.58156,0.8166,1.11748,1.49981,0.0001684,0.0001684,0.0001684
254,3275.68,0.56921,0.40296,1.20926,0.75714,0.88889,0.73728,0.58015,0.81174,1.09956,1.53761,0.0001651,0.0001651,0.0001651
255,3288.52,0.46408,0.36094,1.11497,0.79009,0.88889,0.74014,0.56039,0.84093,1.08531,1.55978,0.0001618,0.0001618,0.0001618
256,3301.36,0.52122,0.38241,1.11742,0.82126,0.87932,0.74261,0.55359,0.88427,1.12746,1.60287,0.0001585,0.0001585,0.0001585
257,3314.3,0.5185,0.38966,1.12421,0.82393,0.8787,0.74014,0.55545,0.88749,1.13702,1.59904,0.0001552,0.0001552,0.0001552
258,3327.18,0.49838,0.36495,1.08032,0.76118,0.88889,0.73814,0.56959,0.8405,1.10496,1.50506,0.0001519,0.0001519,0.0001519
259,3340.01,0.48792,0.36494,1.07197,0.72545,0.87714,0.73577,0.56899,0.81207,1.09294,1.47228,0.0001486,0.0001486,0.0001486
260,3352.89,0.47396,0.36286,1.10927,0.6896,0.87827,0.73728,0.57667,0.74926,1.08065,1.42431,0.0001453,0.0001453,0.0001453
261,3365.77,0.46907,0.35817,1.08644,0.69936,0.88286,0.73909,0.59076,0.73763,1.16062,1.40629,0.000142,0.000142,0.000142
262,3378.74,0.53454,0.38729,1.15756,0.70391,0.88177,0.73127,0.58427,0.766,1.13312,1.41287,0.0001387,0.0001387,0.0001387
263,3391.58,0.47966,0.35608,1.10417,0.70074,0.87679,0.7304,0.57901,0.80292,1.13073,1.4374,0.0001354,0.0001354,0.0001354
264,3404.4,0.5037,0.36846,1.10289,0.70171,0.8706,0.7304,0.5795,0.81208,1.12889,1.44203,0.0001321,0.0001321,0.0001321
265,3417.28,0.45753,0.32103,1.06016,0.65426,0.88889,0.71017,0.56159,0.8101,1.13216,1.4472,0.0001288,0.0001288,0.0001288
266,3430.18,0.46152,0.34094,1.12383,0.65921,0.88889,0.71198,0.56577,0.79504,1.20194,1.46524,0.0001255,0.0001255,0.0001255
267,3443.05,0.54005,0.45713,1.16407,0.70609,0.88889,0.73903,0.60716,0.80949,1.20509,1.48912,0.0001222,0.0001222,0.0001222
268,3455.92,0.45327,0.36807,1.07713,0.7126,0.88611,0.77523,0.59469,0.85188,1.25138,1.52505,0.0001189,0.0001189,0.0001189
269,3468.74,0.48125,0.36871,1.12908,0.75558,0.88198,0.77658,0.59046,0.87482,1.2887,1.54664,0.0001156,0.0001156,0.0001156
270,3481.6,0.49572,0.38123,1.10536,0.75325,0.88889,0.78458,0.60052,0.89166,1.22553,1.55484,0.0001123,0.0001123,0.0001123
271,3494.47,0.51359,0.40364,1.11854,0.75143,0.88889,0.78642,0.62383,0.85469,1.15834,1.51363,0.000109,0.000109,0.000109
272,3507.3,0.39685,0.31436,1.03312,0.67581,0.88889,0.75351,0.60747,0.82271,1.11909,1.49653,0.0001057,0.0001057,0.0001057
