epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
225,619.626,0.76012,0.54134,0.89215,0.75689,0.80883,0.82312,0.66995,0.87396,0.88522,0.87579,0.0002608,0.0002608,0.0002608
226,622.327,0.79655,0.53965,0.88654,0.75689,0.80883,0.82312,0.66995,0.87396,0.88522,0.87579,0.0002575,0.0002575,0.0002575
227,625.067,0.83674,0.59012,0.86804,0.71642,0.85395,0.83802,0.68309,0.86915,0.91263,0.88249,0.0002542,0.0002542,0.0002542
228,627.772,0.81937,0.5584,0.91507,0.71642,0.85395,0.83802,0.68309,0.86915,0.91263,0.88249,0.0002509,0.0002509,0.0002509
229,630.445,0.7775,0.53405,0.88841,0.71642,0.85395,0.83802,0.68309,0.86915,0.91263,0.88249,0.0002476,0.0002476,0.0002476
230,633.984,0.80302,0.60094,0.91541,0.71642,0.85395,0.83802,0.68309,0.86915,0.91263,0.88249,0.0002443,0.0002443,0.0002443
231,636.618,0.84403,0.5701,0.92608,0.71642,0.85395,0.83802,0.68309,0.86915,0.91263,0.88249,0.000241,0.000241,0.000241
232,639.359,0.7002,0.48006,0.88194,0.73047,0.83878,0.81664,0.65885,0.85822,0.92508,0.87603,0.0002377,0.0002377,0.0002377
233,641.802,0.8486,0.55416,0.94537,0.73047,0.83878,0.81664,0.65885,0.85822,0.92508,0.87603,0.0002344,0.0002344,0.0002344
234,644.291,0.7429,0.50199,0.8774,0.73047,0.83878,0.81664,0.65885,0.85822,0.92508,0.87603,0.0002311,0.0002311,0.0002311
235,646.717,0.76552,0.52936,0.87676,0.73047,0.83878,0.81664,0.65885,0.85822,0.92508,0.87603,0.0002278,0.0002278,0.0002278
236,649.186,0.78774,0.63331,0.92973,0.73047,0.83878,0.81664,0.65885,0.85822,0.92508,0.87603,0.0002245,0.0002245,0.0002245
237,651.695,0.78414,0.56125,0.89279,0.72399,0.81332,0.80607,0.65835,0.86508,0.93561,0.87638,0.0002212,0.0002212,0.0002212
238,654.129,0.76131,0.52172,0.86883,0.72399,0.81332,0.80607,0.65835,0.86508,0.93561,0.87638,0.0002179,0.0002179,0.0002179
239,657.414,0.84027,0.58124,0.948,0.72399,0.81332,0.80607,0.65835,0.86508,0.93561,0.87638,0.0002146,0.0002146,0.0002146
240,659.84,0.77028,0.52872,0.88478,0.72399,0.81332,0.80607,0.65835,0.86508,0.93561,0.87638,0.0002113,0.0002113,0.0002113
241,662.273,0.77657,0.52949,0.89417,0.72399,0.81332,0.80607,0.65835,0.86508,0.93561,0.87638,0.000208,0.000208,0.000208
242,664.767,0.75381,0.49465,0.87666,0.65875,0.86069,0.78729,0.64368,0.87526,0.92423,0.87508,0.0002047,0.0002047,0.0002047
243,667.195,0.76469,0.50188,0.86795,0.65875,0.86069,0.78729,0.64368,0.87526,0.92423,0.87508,0.0002014,0.0002014,0.0002014
244,669.667,0.77898,0.52934,0.91585,0.65875,0.86069,0.78729,0.64368,0.87526,0.92423,0.87508,0.0001981,0.0001981,0.0001981
245,672.969,0.75788,0.49343,0.87766,0.65875,0.86069,0.78729,0.64368,0.87526,0.92423,0.87508,0.0001948,0.0001948,0.0001948
246,675.395,0.72963,0.50374,0.87435,0.65875,0.86069,0.78729,0.64368,0.87526,0.92423,0.87508,0.0001915,0.0001915,0.0001915
247,677.864,0.7235,0.4829,0.88119,0.6714,0.84606,0.79361,0.64618,0.86529,0.91186,0.87353,0.0001882,0.0001882,0.0001882
248,680.412,0.7017,0.48394,0.87848,0.6714,0.84606,0.79361,0.64618,0.86529,0.91186,0.87353,0.0001849,0.0001849,0.0001849
249,682.822,0.74629,0.49466,0.8587,0.6714,0.84606,0.79361,0.64618,0.86529,0.91186,0.87353,0.0001816,0.0001816,0.0001816
250,685.244,0.71297,0.48543,0.88006,0.6714,0.84606,0.79361,0.64618,0.86529,0.91186,0.87353,0.0001783,0.0001783,0.0001783
251,687.666,0.73839,0.50692,0.87737,0.6714,0.84606,0.79361,0.64618,0.86529,0.91186,0.87353,0.000175,0.000175,0.000175
252,690.158,0.71501,0.49577,0.86594,0.66747,0.8528,0.80118,0.64564,0.85822,0.89988,0.87351,0.0001717,0.0001717,0.0001717
253,693.499,0.68014,0.47753,0.8589,0.66747,0.8528,0.80118,0.64564,0.85822,0.89988,0.87351,0.0001684,0.0001684,0.0001684
254,695.924,0.67728,0.48726,0.86367,0.66747,0.8528,0.80118,0.64564,0.85822,0.89988,0.87351,0.0001651,0.0001651,0.0001651
255,698.346,0.77834,0.5655,0.92081,0.66747,0.8528,0.80118,0.64564,0.85822,0.89988,0.87351,0.0001618,0.0001618,0.0001618
256,700.764,0.79422,0.54366,0.92383,0.66747,0.8528,0.80118,0.64564,0.85822,0.89988,0.87351,0.0001585,0.0001585,0.0001585
257,704.118,0.75473,0.50404,0.88537,0.66856,0.86531,0.81592,0.6576,0.8569,0.8973,0.87216,0.0001552,0.0001552,0.0001552
258,706.53,0.74704,0.48144,0.88837,0.66856,0.86531,0.81592,0.6576,0.8569,0.8973,0.87216,0.0001519,0.0001519,0.0001519
259,708.957,0.69831,0.45965,0.87036,0.66856,0.86531,0.81592,0.6576,0.8569,0.8973,0.87216,0.0001486,0.0001486,0.0001486
260,711.442,0.74192,0.49828,0.89322,0.66856,0.86531,0.81592,0.6576,0.8569,0.8973,0.87216,0.0001453,0.0001453,0.0001453
261,713.871,0.72713,0.51441,0.89956,0.66856,0.86531,0.81592,0.6576,0.8569,0.8973,0.87216,0.000142,0.000142,0.000142
262,716.384,0.8019,0.53868,0.93008,0.70814,0.85618,0.81663,0.66236,0.85197,0.90059,0.87427,0.0001387,0.0001387,0.0001387
263,718.805,0.72432,0.50037,0.87269,0.70814,0.85618,0.81663,0.66236,0.85197,0.90059,0.87427,0.0001354,0.0001354,0.0001354
264,721.252,0.69272,0.49031,0.87944,0.70814,0.85618,0.81663,0.66236,0.85197,0.90059,0.87427,0.0001321,0.0001321,0.0001321
265,724.585,0.7041,0.48404,0.85872,0.70814,0.85618,0.81663,0.66236,0.85197,0.90059,0.87427,0.0001288,0.0001288,0.0001288
266,727.017,0.71188,0.48134,0.86719,0.70814,0.85618,0.81663,0.66236,0.85197,0.90059,0.87427,0.0001255,0.0001255,0.0001255
267,729.527,0.69377,0.46351,0.84777,0.71752,0.86056,0.81028,0.65753,0.83776,0.89513,0.8695,0.0001222,0.0001222,0.0001222
268,731.965,0.6935,0.49562,0.88377,0.71752,0.86056,0.81028,0.65753,0.83776,0.89513,0.8695,0.0001189,0.0001189,0.0001189
269,734.391,0.75407,0.50976,0.87965,0.71752,0.86056,0.81028,0.65753,0.83776,0.89513,0.8695,0.0001156,0.0001156,0.0001156
270,736.826,0.71987,0.5023,0.88476,0.71752,0.86056,0.81028,0.65753,0.83776,0.89513,0.8695,0.0001123,0.0001123,0.0001123
271,739.251,0.76352,0.50714,0.89575,0.71752,0.86056,0.81028,0.65753,0.83776,0.89513,0.8695,0.000109,0.000109,0.000109
272,742.656,0.75114,0.49844,0.88711,0.71988,0.85593,0.82119,0.66372,0.82296,0.88227,0.86907,0.0001057,0.0001057,0.0001057
273,745.16,0.70477,0.47543,0.87771,0.71988,0.85593,0.82119,0.66372,0.82296,0.88227,0.86907,0.0001024,0.0001024,0.0001024
274,747.577,0.68723,0.49126,0.89014,0.71988,0.85593,0.82119,0.66372,0.82296,0.88227,0.86907,9.91e-05,9.91e-05,9.91e-05
275,750.062,0.72822,0.47184,0.87146,0.71988,0.85593,0.82119,0.66372,0.82296,0.88227,0.86907,9.58e-05,9.58e-05,9.58e-05
276,752.536,0.73317,0.498,0.90257,0.71988,0.85593,0.82119,0.66372,0.82296,0.88227,0.86907,9.25e-05,9.25e-05,9.25e-05
277,755.937,0.73032,0.50815,0.86564,0.74187,0.83367,0.83295,0.67418,0.81577,0.87472,0.86798,8.92e-05,8.92e-05,8.92e-05
278,758.348,0.71683,0.48777,0.89455,0.74187,0.83367,0.83295,0.67418,0.81577,0.87472,0.86798,8.59e-05,8.59e-05,8.59e-05
279,760.815,0.72733,0.50412,0.89318,0.74187,0.83367,0.83295,0.67418,0.81577,0.87472,0.86798,8.26e-05,8.26e-05,8.26e-05
280,763.237,0.72397,0.4614,0.86359,0.74187,0.83367,0.83295,0.67418,0.81577,0.87472,0.86798,7.93e-05,7.93e-05,7.93e-05
281,765.688,0.71911,0.47689,0.8721,0.74187,0.83367,0.83295,0.67418,0.81577,0.87472,0.86798,7.6e-05,7.6e-05,7.6e-05
282,768.193,0.71616,0.47038,0.88918,0.71692,0.85745,0.83184,0.68096,0.81182,0.86719,0.86676,7.27e-05,7.27e-05,7.27e-05
283,770.648,0.67068,0.44552,0.86798,0.71692,0.85745,0.83184,0.68096,0.81182,0.86719,0.86676,6.94e-05,6.94e-05,6.94e-05
284,773.067,0.76882,0.54131,0.93581,0.71692,0.85745,0.83184,0.68096,0.81182,0.86719,0.86676,6.61e-05,6.61e-05,6.61e-05
285,775.617,0.64333,0.44257,0.85397,0.71692,0.85745,0.83184,0.68096,0.81182,0.86719,0.86676,6.28e-05,6.28e-05,6.28e-05
286,778.939,0.661,0.46714,0.86815,0.71692,0.85745,0.83184,0.68096,0.81182,0.86719,0.86676,5.95e-05,5.95e-05,5.95e-05
287,781.44,0.70087,0.51633,0.90114,0.74925,0.83743,0.84077,0.68632,0.81388,0.86382,0.86751,5.62e-05,5.62e-05,5.62e-05
288,784.149,0.62879,0.42413,0.8563,0.74925,0.83743,0.84077,0.68632,0.81388,0.86382,0.86751,5.29e-05,5.29e-05,5.29e-05
289,786.807,0.71427,0.48591,0.85873,0.74925,0.83743,0.84077,0.68632,0.81388,0.86382,0.86751,4.96e-05,4.96e-05,4.96e-05
290,789.462,0.7007,0.46204,0.8765,0.74925,0.83743,0.84077,0.68632,0.81388,0.86382,0.86751,4.63e-05,4.63e-05,4.63e-05
291,793.291,0.69753,0.44845,0.86898,0.74925,0.83743,0.84077,0.68632,0.81388,0.86382,0.86751,4.3e-05,4.3e-05,4.3e-05
292,796.478,0.68554,0.47904,0.87181,0.74838,0.83843,0.83892,0.68395,0.81823,0.85725,0.86729,3.97e-05,3.97e-05,3.97e-05
293,799.224,0.67936,0.44713,0.85219,0.74838,0.83843,0.83892,0.68395,0.81823,0.85725,0.86729,3.64e-05,3.64e-05,3.64e-05
294,802.862,0.7272,0.50047,0.87669,0.74838,0.83843,0.83892,0.68395,0.81823,0.85725,0.86729,3.31e-05,3.31e-05,3.31e-05
295,805.345,0.6775,0.44548,0.87111,0.74838,0.83843,0.83892,0.68395,0.81823,0.85725,0.86729,2.98e-05,2.98e-05,2.98e-05
296,807.811,0.67847,0.43707,0.87522,0.74838,0.83843,0.83892,0.68395,0.81823,0.85725,0.86729,2.65e-05,2.65e-05,2.65e-05
297,810.329,0.66331,0.47099,0.86415,0.74808,0.83899,0.84525,0.68482,0.81913,0.8586,0.86656,2.32e-05,2.32e-05,2.32e-05
298,812.763,0.71402,0.47191,0.8702,0.74808,0.83899,0.84525,0.68482,0.81913,0.8586,0.86656,1.99e-05,1.99e-05,1.99e-05
299,815.194,0.67053,0.45257,0.86952,0.74808,0.83899,0.84525,0.68482,0.81913,0.8586,0.86656,1.66e-05,1.66e-05,1.66e-05
300,817.644,0.74001,0.47759,0.88185,0.74808,0.83899,0.84525,0.68482,0.81913,0.8586,0.86656,1.33e-05,1.33e-05,1.33e-05
